ID_Error_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
695,2.7,1.2,1.67,0.39,870.8,49.8,51.0,0.1,6e26f7a4182ff52b63cffe09aca61267b41855ad,2019-07-16 07:01:53,2019-07-16 07:01:53
696,2.54,1.2,1.34,0.32,857.1,25.8,61.0,0.1,7f764a9dd9deb5f26927c71a3502bbd3c8b02df4,2019-07-16 07:01:53,2019-07-16 07:01:53
697,2.2,1.2,1.52,0.48,860.0,29.0,53.0,0.1,67415e6742afa609df0fb059461caf7008dc2f69,2019-07-16 07:01:53,2019-07-16 07:01:53
698,2.77,1.2,1.14,0.94,887.1,45.8,67.0,0.1,edacd721cdffafdca6215085dee4356cb809a313,2019-07-16 07:01:53,2019-07-16 07:01:53
699,2.78,1.2,1.36,0.59,857.8,27.2,66.0,0.1,b6aa5a3821ea9eddd48e1e5e5a5057565a84af5a,2019-07-16 07:01:53,2019-07-16 07:01:53
700,1.89,1.2,1.62,0.54,868.2,19.1,62.0,0.1,cac03523aee9e1d3c65451baae588481f4356a58,2019-07-16 07:01:53,2019-07-16 07:01:53
701,2.17,1.2,1.75,0.23,875.1,25.1,48.0,0.1,411b086a892ea351973e54d900acc29b392c4cb6,2019-07-16 07:01:53,2019-07-16 07:01:53
702,2.24,1.2,1.42,0.65,864.9,45.6,39.0,0.1,5a73391309f59dc26a1e631618f56d94165bc5f4,2019-07-16 07:01:53,2019-07-16 07:01:53
703,2.62,1.2,1.7,0.24,873.8,30.5,58.0,0.1,6b68ed6f11f8720fa56ea3cf575130ed258922c0,2019-07-16 07:01:53,2019-07-16 07:01:53
704,2.37,1.2,1.98,0.51,865.8,44.0,44.0,0.1,f4f21ac488317cd677f8bf77c711c24d89b56f88,2019-07-16 07:01:53,2019-07-16 07:01:53
705,1.82,1.2,1.69,0.98,866.3,32.9,33.0,0.1,59e5fcc2bd1516ee56a6e5afda63dc3062a156e3,2019-07-16 07:01:53,2019-07-16 07:01:53
706,2.51,1.2,1.7,0.36,868.6,40.6,64.0,0.1,ee9d93bf90e10db1a2ef7abf5cb5719b1458e890,2019-07-16 07:01:53,2019-07-16 07:01:53
707,2.15,1.2,1.96,0.34,867.3,67.8,60.0,0.1,3d7748f064ca4298021e69235a2d5dc90b1bf8c1,2019-07-16 07:01:53,2019-07-16 07:01:53
708,2.29,1.2,1.84,0.29,863.8,57.8,48.0,0.1,bf3eb43e612bfb4a67009153f23fdde34c94676b,2019-07-16 07:01:53,2019-07-16 07:01:53
709,2.36,1.2,1.52,0.41,880.9,31.6,29.0,0.1,5ac03b60d055465e39566f43b78e9706bc10f835,2019-07-16 07:01:53,2019-07-16 07:01:53
710,2.38,1.2,1.8,0.68,864.1,56.0,25.0,0.1,1b16253af9a3d50951fb4dd0f1c55e77028fc285,2019-07-16 07:01:53,2019-07-16 07:01:53
711,2.0,1.2,1.22,0.81,874.6,52.8,56.0,0.1,bdda1d73dbf2a0bd6301f9c1230257ac525ffa0e,2019-07-16 07:01:53,2019-07-16 07:01:53
712,2.64,1.2,1.86,0.86,846.8,28.6,62.0,0.1,4f83e6324e98bb5f2d91e41d60c646ca2fa1f34b,2019-07-16 07:01:53,2019-07-16 07:01:53
713,2.1,1.2,1.43,0.83,855.3,35.7,52.0,0.1,2bd429e70957af4a96f6dee443d69dbd7ebb6a9c,2019-07-16 07:01:53,2019-07-16 07:01:53
714,2.71,1.2,1.51,0.58,864.8,20.4,48.0,0.1,70eff8e9f88f8199033f6039462a4b1bc39f6f9d,2019-07-16 07:01:53,2019-07-16 07:01:53
715,2.42,1.2,1.62,0.15,876.5,19.1,56.0,0.1,c64f3406e5469d3f7daa98871ec6e4b4c0d928df,2019-07-16 07:01:53,2019-07-16 07:01:53
716,2.63,1.2,1.7,0.62,868.1,35.2,36.0,0.1,d248dd96592d8e384023e033d8b29ceca44f5280,2019-07-16 07:01:53,2019-07-16 07:01:53
717,1.99,1.2,1.59,0.13,874.3,33.4,62.0,0.1,1898c0fc9d10f73048036cee9d16305b8e7259ca,2019-07-16 07:01:53,2019-07-16 07:01:53
718,2.63,1.2,1.48,0.4,889.8,33.8,61.0,0.1,32acad15a0882f0f6e83ed9ce51b85252292fb1b,2019-07-16 07:01:53,2019-07-16 07:01:53
719,2.01,1.2,1.38,0.45,858.7,44.8,53.0,0.1,a5f5cf501a76f6f44c9154ae05d8f793cc42ed6a,2019-07-16 07:01:53,2019-07-16 07:01:53
720,2.61,1.2,1.46,0.56,867.0,27.0,27.0,0.1,65e4224a511ce1245292ee01753e5f22f2b26098,2019-07-16 07:01:53,2019-07-16 07:01:53
721,2.02,1.2,1.68,0.57,866.2,25.7,63.0,0.1,be923d1b191f7c96868b19b9b3a6900bbeeeb130,2019-07-16 07:01:53,2019-07-16 07:01:53
722,2.41,1.2,1.57,0.52,879.9,17.9,6.0,0.1,366aecd01ff4272bd8e41cfee092ea1914f5fb2b,2019-07-16 07:01:53,2019-07-16 07:01:53
723,1.93,1.2,1.81,0.6,854.9,54.0,41.0,0.1,d282b66b4f867659aa8ab26eb6ed00d2f75f57b3,2019-07-16 07:01:53,2019-07-16 07:01:53
724,2.25,1.2,1.55,0.13,861.8,33.0,39.0,0.1,cee85304c108714c9a5fed17cb9b98b2b1a897e5,2019-07-16 07:01:53,2019-07-16 07:01:53
725,2.48,1.2,1.66,0.64,872.7,25.6,47.0,0.1,13b03650d430425e8454d1ee4befd1f50636cc88,2019-07-16 07:01:53,2019-07-16 07:01:53
726,2.38,1.2,1.79,0.26,868.2,24.4,52.0,0.1,8184cbac518ce662f8ad7bfe0914dacf565df94a,2019-07-16 07:01:53,2019-07-16 07:01:53
727,2.33,1.2,1.81,0.54,895.7,33.8,45.0,0.1,0da03a8a154bdfbafc22eb04e9004f2d63c2cf18,2019-07-16 07:01:53,2019-07-16 07:01:53
728,2.0,1.2,1.37,0.48,884.1,22.1,37.0,0.1,2fd570af9e61719ec879e652d66e10fec457a270,2019-07-16 07:01:53,2019-07-16 07:01:53
729,2.65,1.2,1.53,0.32,871.0,44.5,57.0,0.1,92e1a3fedde85a7c5be31b1b4fb026668083ab76,2019-07-16 07:01:53,2019-07-16 07:01:53
730,2.1,1.2,1.26,0.85,882.0,23.6,60.0,0.1,bc5cb812c71f163c6d7e11c22990821240106bc6,2019-07-16 07:01:53,2019-07-16 07:01:53
731,2.76,1.2,1.31,0.36,878.6,56.0,45.0,0.1,5777828839fa7d66384d054f9301303828bd2dff,2019-07-16 07:01:53,2019-07-16 07:01:53
732,2.25,1.2,1.62,0.41,870.8,43.0,59.0,0.1,e3a260adacce313ee8ea9ccc88d4dd2a71808c1c,2019-07-16 07:01:53,2019-07-16 07:01:53
733,1.93,1.2,1.53,0.28,851.3,38.7,80.0,0.1,d9a7fea72f4f6412a6bd303aa9e1c29580adfbd3,2019-07-16 07:01:53,2019-07-16 07:01:53
734,2.4,1.2,1.64,0.19,875.6,65.0,61.0,0.1,49ac3b4680e07da68ff9bc3e853d82fd375156c8,2019-07-16 07:01:53,2019-07-16 07:01:53
735,2.67,1.2,1.47,0.58,875.6,51.4,35.0,0.1,833173900ff18772882e3f78fb861927b69678fe,2019-07-16 07:01:53,2019-07-16 07:01:53
736,2.36,1.2,1.83,0.61,878.2,20.5,57.0,0.1,e9f8e8860aa044ea5056350b95643d696bed2b91,2019-07-16 07:01:53,2019-07-16 07:01:53
737,2.29,1.2,1.27,0.45,867.1,34.4,59.0,0.1,466af6856c94de8ba4f94d8748110e311f4002f9,2019-07-16 07:01:53,2019-07-16 07:01:53
738,1.99,1.2,1.26,0.66,863.6,68.0,52.0,0.1,d6c1b89eabda409e2a424364e395d51014e102d6,2019-07-16 07:01:53,2019-07-16 07:01:53
739,2.49,1.2,1.58,0.45,869.5,36.5,52.0,0.1,ceb8527df0cd81d24c87ab576c89dcd59e1004b0,2019-07-16 07:01:53,2019-07-16 07:01:53
740,2.38,1.2,1.52,0.35,865.8,29.0,47.0,0.1,2c22993e8b8e8829346163c60b80b0285d5d0bd5,2019-07-16 07:01:53,2019-07-16 07:01:53
741,1.95,1.2,1.6,0.39,870.9,36.5,58.0,0.1,ff65e2ce8200195867f235e71a3d79fe6e9a81e9,2019-07-16 07:01:53,2019-07-16 07:01:53
742,2.3,1.2,1.54,0.04,864.3,23.8,60.0,0.1,9883cae10f4579fb0500f0d146b557c0d1017f36,2019-07-16 07:01:53,2019-07-16 07:01:53
743,1.85,1.2,1.7,0.67,871.1,44.4,50.0,0.1,4ee32b170e261550be2805ae23ae29a997a5b642,2019-07-16 07:01:53,2019-07-16 07:01:53
744,2.27,1.2,1.88,0.54,872.7,28.9,53.0,0.1,673742b9dfddac9792b6cfe869821a36b511ba9d,2019-07-16 07:01:53,2019-07-16 07:01:53
745,1.98,1.2,1.39,0.72,851.9,52.4,60.0,0.1,ceabfd47a0be9cceb4c03a65e82c4014348a9647,2019-07-16 07:01:53,2019-07-16 07:01:53
746,2.07,1.2,1.29,0.13,868.1,33.0,65.0,0.1,c2ec3fca75367b8e923fbf19fc6111ce76194e7c,2019-07-16 07:01:53,2019-07-16 07:01:53
747,2.5,1.2,1.27,0.48,851.7,24.9,48.0,0.1,e591c4291c523a7a5f095a918fd86527920acf58,2019-07-16 07:01:53,2019-07-16 07:01:53
748,2.58,1.2,1.38,0.49,875.6,44.3,39.0,0.1,c2d8d1c01fe34de6623099fd75929cadd8a4054a,2019-07-16 07:01:53,2019-07-16 07:01:53
749,2.71,1.2,1.15,0.38,865.1,41.0,44.0,0.1,f38bb44a00160e8c2c3969ad9bff45c564befe7d,2019-07-16 07:01:53,2019-07-16 07:01:53
750,2.15,1.2,1.84,0.39,872.7,34.2,58.0,0.1,08db1f187325ab54e28cbda92c1d24e407aa3e3f,2019-07-16 07:01:53,2019-07-16 07:01:53
751,2.32,1.2,1.46,0.77,881.6,19.9,74.0,0.1,3b41dd4b357064a4a49d871e1e603469a68a699d,2019-07-16 07:01:53,2019-07-16 07:01:53
752,2.09,1.2,1.52,0.53,872.0,49.0,61.0,0.1,02fd096216569c72c9bddd19037ac7920827cbc8,2019-07-16 07:01:53,2019-07-16 07:01:53
753,2.23,1.2,1.18,0.61,874.0,22.3,79.0,0.1,e1d60eed48fd0406924d32ffe89f206b42d9af59,2019-07-16 07:01:53,2019-07-16 07:01:53
754,1.86,1.2,1.83,0.19,884.6,36.8,51.0,0.1,75f8e48edd771c8e049d4a4ac7fe24878433f942,2019-07-16 07:01:53,2019-07-16 07:01:53
755,2.36,1.2,1.61,0.13,875.6,20.7,41.0,0.1,c778184236c9fb37b5cacac93a05a8eb85d4cf93,2019-07-16 07:01:53,2019-07-16 07:01:53
756,2.33,1.2,1.66,0.59,888.6,26.7,58.0,0.1,53fa2147ee44713ec42f5df0cde7893e0a99b356,2019-07-16 07:01:53,2019-07-16 07:01:53
757,2.07,1.2,1.81,0.24,847.5,64.7,68.0,0.1,65a1197645353d7b00bae8073f630c1adb8f1083,2019-07-16 07:01:53,2019-07-16 07:01:53
758,1.89,1.2,1.64,0.42,882.8,55.9,72.0,0.1,e19e83b1670e280e05998a45c74c93b53744b771,2019-07-16 07:01:53,2019-07-16 07:01:53
759,1.88,1.2,1.41,0.47,862.7,52.2,34.0,0.1,5eb92c43e6f742b6354f2b85267336c6bd9fb660,2019-07-16 07:01:53,2019-07-16 07:01:53
760,1.92,1.2,1.66,0.4,876.1,54.7,42.0,0.1,731c1ff2c0b6b7ab7f9270207dff11ae9fd1cdb3,2019-07-16 07:01:53,2019-07-16 07:01:53
761,2.18,1.2,1.63,0.41,877.7,44.0,58.0,0.1,aa269e3842a8564d623b56a7b9cd107136b2f35a,2019-07-16 07:01:53,2019-07-16 07:01:53
762,2.27,1.2,1.61,0.47,890.3,32.4,36.0,0.1,dbb3270090d13f087db8bbb0f125d3b1f6a3b86d,2019-07-16 07:01:53,2019-07-16 07:01:53
763,2.41,1.2,1.38,0.68,865.5,27.3,64.0,0.1,78600744fe5ecd6f03f321541da45465e8bf39c5,2019-07-16 07:01:53,2019-07-16 07:01:53
764,2.07,1.2,1.58,0.62,864.0,35.4,37.0,0.1,2064923afdbf120cead00b8801d2bb90f827d025,2019-07-16 07:01:53,2019-07-16 07:01:53
765,2.16,1.2,1.69,0.44,873.1,50.8,34.0,0.1,6a63f3352298df6b15d6729dfa3f1b2af94f8535,2019-07-16 07:01:53,2019-07-16 07:01:53
766,2.53,1.2,1.65,0.13,859.5,46.3,58.0,0.1,8248eef1659fa03985d20238417c9e3c808f0122,2019-07-16 07:01:53,2019-07-16 07:01:53
767,1.91,1.2,1.17,0.28,875.2,36.9,63.0,0.1,3e4b4ba2c3c0f3433f574f4f9114cf30ce7c6a52,2019-07-16 07:01:53,2019-07-16 07:01:53
768,2.42,1.2,1.43,0.3,860.2,34.1,50.0,0.1,d7aaa4d6de330442db7f2df8c24e686a6fb06f40,2019-07-16 07:01:53,2019-07-16 07:01:53
769,2.28,1.2,1.26,0.45,874.5,19.3,52.0,0.1,51003e53ed8bd01e43667f92e9446944f0b23768,2019-07-16 07:01:53,2019-07-16 07:01:53
770,2.15,1.2,1.55,0.63,877.5,26.9,32.0,0.1,37f1d3ea61aeb7a59bfb2a1c01b493ccb17c800e,2019-07-16 07:01:53,2019-07-16 07:01:53
771,1.9,1.2,1.48,0.03,881.1,24.1,30.0,0.1,f6b68eab677ccc43b52baa6bba642a4bdb013496,2019-07-16 07:01:53,2019-07-16 07:01:53
772,2.63,1.2,1.64,0.64,892.0,54.2,33.0,0.1,7c694f34102a4cb1ba2d1b8401c885618503ffe5,2019-07-16 07:01:53,2019-07-16 07:01:53
773,2.24,1.2,1.61,0.63,874.3,32.0,55.0,0.1,4a2413c7829a0095f2bc9d6340bd88a9a763f72d,2019-07-16 07:01:53,2019-07-16 07:01:53
774,2.13,1.2,1.53,0.76,871.2,33.5,57.0,0.1,8af89f99dd99a98fe03d94f1583cded5cba02964,2019-07-16 07:01:53,2019-07-16 07:01:53
775,2.6,1.2,1.5,0.36,872.6,44.6,48.0,0.1,cad938a27f4070ca3817e864e1b12723ea5766c6,2019-07-16 07:01:53,2019-07-16 07:01:53
776,2.51,1.2,1.67,0.07,862.1,36.2,53.0,0.1,28e481d07ae98336de0f3082831fcf714f84dc13,2019-07-16 07:01:53,2019-07-16 07:01:53
777,2.03,1.2,1.78,0.38,874.1,26.1,49.0,0.1,121f2b524629e1d533f2d712d699e70c762248b7,2019-07-16 07:01:53,2019-07-16 07:01:53
778,2.0,1.2,1.71,0.28,875.5,33.5,82.0,0.1,994924605a51d73f13fcd705f2b440ca16eb21ae,2019-07-16 07:01:53,2019-07-16 07:01:53
779,2.63,1.2,1.8,0.58,869.1,50.4,32.0,0.1,aa210fbffd8471026166e19ca379b0bcd3dba603,2019-07-16 07:01:53,2019-07-16 07:01:53
780,2.62,1.2,1.86,0.31,881.9,35.7,42.0,0.1,c2b7c1a516bba467308b9e88139ff603a9522631,2019-07-16 07:01:53,2019-07-16 07:01:53
781,2.72,1.2,1.94,0.31,853.3,38.6,40.0,0.1,55c9e2b75b6439f0a0b8a67ec5cf6ad1cbac7256,2019-07-16 07:01:53,2019-07-16 07:01:53
782,2.58,1.2,1.4,0.31,878.8,34.8,55.0,0.1,7224df5aa88f6bf973704349a216800d630bc0da,2019-07-16 07:01:53,2019-07-16 07:01:53
783,2.59,1.2,1.5,0.11,862.0,30.6,48.0,0.1,28a6e936217d5f425b3f1ec9ef4e38b9b5a68adb,2019-07-16 07:01:53,2019-07-16 07:01:53
784,2.43,1.2,1.46,0.78,885.8,29.6,56.0,0.1,057a19de6008fcfe93c0affe5b66ebd17945c9fe,2019-07-16 07:01:53,2019-07-16 07:01:53
785,2.67,1.2,1.74,0.25,849.8,22.2,77.0,0.1,e8f12ef7540fc0dc34f423212224fd611b7226e1,2019-07-16 07:01:53,2019-07-16 07:01:53
786,1.92,1.2,1.61,0.82,874.5,45.2,60.0,0.1,1796e7d2619cd675b479f8ea0d48d8097f84e35c,2019-07-16 07:01:53,2019-07-16 07:01:53
787,2.0,1.2,1.3,0.42,867.1,33.9,67.0,0.1,debe95f0542b2b69ef6d44811d6f1fdffa34f732,2019-07-16 07:01:53,2019-07-16 07:01:53
788,2.62,1.2,1.48,0.24,855.3,40.7,29.0,0.1,739c3168e5c11cf9c96872841175920a2ad8ac48,2019-07-16 07:01:53,2019-07-16 07:01:53
789,2.03,1.2,1.6,0.22,873.9,40.9,61.0,0.1,95329fe6a3ebe2b9d21f72c74880ac473f3bdfec,2019-07-16 07:01:53,2019-07-16 07:01:53
790,2.48,1.2,1.79,0.69,873.5,50.0,55.0,0.1,738e7455bc50823603bbbda5ae43e63110752544,2019-07-16 07:01:53,2019-07-16 07:01:53
791,2.05,1.2,1.58,0.35,854.2,29.6,63.0,0.1,dfcfc797e0f095188d89bf955a893cbd037c2a37,2019-07-16 07:01:53,2019-07-16 07:01:53
792,2.78,1.2,1.49,0.25,868.4,43.9,47.0,0.1,70d3272263cfe5c0ecde32048829747ed3d7fba6,2019-07-16 07:01:53,2019-07-16 07:01:53
793,2.46,1.2,1.71,0.73,876.5,22.4,36.0,0.1,35794f8865c6ba7f02abc50393cce11d450559ca,2019-07-16 07:01:53,2019-07-16 07:01:53
794,2.07,1.2,1.29,0.43,889.2,17.8,42.0,0.1,60d30398896bf15a12dcf6a7ebb2474901674b71,2019-07-16 07:01:53,2019-07-16 07:01:53
795,2.02,1.2,1.33,0.72,877.2,55.4,19.0,0.1,f32183169d52ca648eedfeeec54f434f05a3fb60,2019-07-16 07:01:53,2019-07-16 07:01:53
796,2.01,1.2,1.33,0.72,880.5,65.6,51.0,0.1,b8af8b0bcd1b9132714b713af26def6ec243c450,2019-07-16 07:01:53,2019-07-16 07:01:53
797,2.64,1.2,1.46,0.73,876.9,47.7,63.0,0.1,8e81c039d46fe2a22577703545ceedf9381c7605,2019-07-16 07:01:53,2019-07-16 07:01:53
798,2.03,1.2,1.69,0.12,856.5,46.3,34.0,0.1,6bb498639895c0aa31b2da05b460bee78256b27b,2019-07-16 07:01:53,2019-07-16 07:01:53
799,2.38,1.2,1.55,0.34,873.6,30.9,49.0,0.1,9e84d5c11a558c466c87e3702f85392558367c3d,2019-07-16 07:01:53,2019-07-16 07:01:53
800,2.3,1.2,1.51,0.59,878.6,50.9,43.0,0.1,3de80fc83f1f30bf39dd5cd7d2965ed59f1eb855,2019-07-16 07:01:53,2019-07-16 07:01:53
801,2.38,1.2,1.81,0.74,882.5,36.6,38.0,0.1,90d887473a173edb956de550dcc69486b956ff5f,2019-07-16 07:01:53,2019-07-16 07:01:53
802,1.85,1.2,1.39,0.56,865.1,41.4,68.0,0.1,4b78f4027d61065706facc557e330f29376a1a53,2019-07-16 07:01:53,2019-07-16 07:01:53
803,2.36,1.2,1.95,0.75,880.1,29.2,45.0,0.1,c06715d2bbcb9d3b887eb6c8fbae2d0294be4d99,2019-07-16 07:01:53,2019-07-16 07:01:53
804,2.67,1.2,1.5,0.54,854.0,45.1,32.0,0.1,8ff1075a24b821b6ddea4b1e3871662fc1d9af1a,2019-07-16 07:01:53,2019-07-16 07:01:53
805,2.41,1.2,1.39,0.18,875.4,36.2,68.0,0.1,bfa33fba270404666400444993945d1acebde544,2019-07-16 07:01:53,2019-07-16 07:01:53
806,2.05,1.2,1.16,0.43,887.6,48.3,82.0,0.1,dd78eb1c65502c882a04055771da98bf73f78a79,2019-07-16 07:01:53,2019-07-16 07:01:53
807,2.34,1.2,1.71,0.96,869.4,54.7,37.0,0.1,91b0141b160a1b94b84211fd001c6a26ae891c8e,2019-07-16 07:01:53,2019-07-16 07:01:53
808,2.56,1.2,1.93,0.31,868.4,50.9,70.0,0.1,eb8ace9753cc66543ad7a59b78091437ecafe6e7,2019-07-16 07:01:53,2019-07-16 07:01:53
809,2.56,1.2,1.65,0.31,881.1,48.4,54.0,0.1,a0ff9c0d112173ac0b097637671bcc284764fed9,2019-07-16 07:01:53,2019-07-16 07:01:53
810,2.17,1.2,1.83,0.43,866.8,38.1,35.0,0.1,d51d92cee363265c39e1f58d694241b09373649c,2019-07-16 07:01:53,2019-07-16 07:01:53
811,2.05,1.2,1.49,0.27,874.8,18.2,39.0,0.1,f6db1cf458068661060c3b0fc37c248ad8267cc0,2019-07-16 07:01:53,2019-07-16 07:01:53
812,2.04,1.2,1.7,0.57,876.6,35.5,61.0,0.1,a098e37dbabe7992f8abd1a30007cde843cda39c,2019-07-16 07:01:53,2019-07-16 07:01:53
813,2.14,1.2,1.1,0.46,871.9,47.0,49.0,0.1,7313bdc88ed45059c4ec5f729754d6225e7e5775,2019-07-16 07:01:53,2019-07-16 07:01:53
814,2.25,1.2,1.29,0.64,863.7,43.2,42.0,0.1,bf16227cfb875535ad8428165d37ad265cdfcd5e,2019-07-16 07:01:53,2019-07-16 07:01:53
815,2.04,1.2,1.96,0.25,867.4,32.0,43.0,0.1,7536c41e37cc6d11d241c6ed751018a5df5c09f8,2019-07-16 07:01:53,2019-07-16 07:01:53
816,2.6,1.2,1.74,0.37,877.7,51.4,52.0,0.1,b929a70a2e2cca1760e64fb16bb98dcd42f22d25,2019-07-16 07:01:53,2019-07-16 07:01:53
817,2.5,1.2,1.88,0.78,866.1,41.3,59.0,0.1,a0936d05abab271c9b389b22cccbdcfde69d8d88,2019-07-16 07:01:53,2019-07-16 07:01:53
818,1.9,1.2,1.96,0.49,875.9,24.9,55.0,0.1,04b5f66a247bd72fbd55f6b70c4e52db9a052f20,2019-07-16 07:01:53,2019-07-16 07:01:53
819,2.05,1.2,1.39,0.38,857.4,31.8,38.0,0.1,3b7a3fd2b7b9104492a11d1b6b74b23097f2daab,2019-07-16 07:01:53,2019-07-16 07:01:53
820,2.01,1.2,1.31,0.32,871.9,45.4,62.0,0.1,0ad355f3bf3c51f92c6cee596110bca05f940ab9,2019-07-16 07:01:53,2019-07-16 07:01:53
821,2.71,1.2,1.93,0.82,875.0,23.0,46.0,0.1,69f19074adc940b834d5d4e8b5bfd26af97742e9,2019-07-16 07:01:53,2019-07-16 07:01:53
822,2.64,1.2,1.59,0.62,847.4,51.1,90.0,0.1,22869740223e20603baa98472c1b3c29054f5f79,2019-07-16 07:01:53,2019-07-16 07:01:53
823,2.53,1.2,1.88,0.88,859.5,41.1,55.0,0.1,d806d0209f726ba939244a76d000836457c6e9ef,2019-07-16 07:01:53,2019-07-16 07:01:53
824,1.93,1.2,1.41,0.26,855.3,46.9,49.0,0.1,4b9fc2d808b474c81c5f6991555133b2c71c64fd,2019-07-16 07:01:53,2019-07-16 07:01:53
825,2.75,1.2,1.47,0.91,883.9,45.6,72.0,0.1,690b358d6e498b7c46d6483e7d7dac3ab1bc32d2,2019-07-16 07:01:53,2019-07-16 07:01:53
826,1.86,1.2,1.94,0.63,872.2,32.9,53.0,0.1,6fabdba32d1ec992935f9d5ccb00110f1f638a6b,2019-07-16 07:01:53,2019-07-16 07:01:53
827,2.33,1.2,1.8,0.06,864.7,49.1,73.0,0.1,cdd33f3544c3083df011314e6c29488176ce061f,2019-07-16 07:01:53,2019-07-16 07:01:53
828,2.11,1.2,1.44,0.73,879.0,41.8,50.0,0.1,b814b5c13d197d1f62cde329103b9cff3ea1974e,2019-07-16 07:01:53,2019-07-16 07:01:53
829,2.4,1.2,1.32,0.89,879.4,21.3,61.0,0.1,8d9760cc4bb1c9832fdaf23649af0223cca9fef1,2019-07-16 07:01:53,2019-07-16 07:01:53
830,2.42,1.2,1.68,0.52,858.3,26.7,56.0,0.1,3d705c3c95de08f5ad45c1812869054ead283123,2019-07-16 07:01:53,2019-07-16 07:01:53
831,2.63,1.2,1.48,0.16,875.9,40.1,40.0,0.1,3a3c1f56a64e86b0dcbbffc0c1848df368edabac,2019-07-16 07:01:53,2019-07-16 07:01:53
832,2.55,1.2,1.41,0.56,872.8,60.4,38.0,0.1,d3be41a49029664f05311a03fe7a07bc4c33d12b,2019-07-16 07:01:53,2019-07-16 07:01:53
833,1.91,1.2,1.09,0.66,886.5,18.9,23.0,0.1,961f41da6acabe3776e59c54b7c86fe2884fa85e,2019-07-16 07:01:53,2019-07-16 07:01:53
834,1.98,1.2,1.16,0.62,889.8,22.5,58.0,0.1,e3cf7c9070dac33cac7b6c1cc71d087b9d297075,2019-07-16 07:01:53,2019-07-16 07:01:53
835,2.33,1.2,1.78,0.18,860.6,42.0,53.0,0.1,587570b4a11d65f290e2360c6a8b7d76e9e7429e,2019-07-16 07:01:53,2019-07-16 07:01:53
836,2.79,1.2,1.27,0.77,874.0,43.1,60.0,0.1,2f72a3e60b6fda4c52b2e9d533314bb9023f635f,2019-07-16 07:01:53,2019-07-16 07:01:53
837,2.76,1.2,1.63,0.15,877.4,42.3,60.0,0.1,87568a1aa1af4e5d21f19ade7b3d240a34bb4d9c,2019-07-16 07:01:53,2019-07-16 07:01:53
838,2.69,1.2,1.83,0.26,876.4,53.9,43.0,0.1,8ea2b61538ef2e860b2c657d40f03cb03c80810f,2019-07-16 07:01:53,2019-07-16 07:01:53
839,2.19,1.2,1.9,0.77,878.1,17.0,58.0,0.1,967745a93df0f31ba1d29c74326214e1b0f3ec81,2019-07-16 07:01:53,2019-07-16 07:01:53
840,2.08,1.2,1.49,0.29,880.8,53.6,29.0,0.1,40bb16eb57d385fa97a231a932436ec4ef15de8f,2019-07-16 07:01:53,2019-07-16 07:01:53
841,1.89,1.2,1.34,0.13,864.9,35.4,83.0,0.1,740985af55755858a86f224f8f306a979e54c949,2019-07-16 07:01:53,2019-07-16 07:01:53
842,2.52,1.2,1.81,0.51,857.8,45.2,51.0,0.1,5521d7e5e5c0fa33b1cad216a15ea0b42cc471c0,2019-07-16 07:01:53,2019-07-16 07:01:53
843,1.95,1.2,1.67,0.83,902.2,25.7,44.0,0.1,deba0e9d0c430f63af895537859e7699f8d2ef9c,2019-07-16 07:01:53,2019-07-16 07:01:53
844,2.39,1.2,1.58,0.57,870.5,50.0,55.0,0.1,cff4dfff929c4d8bde2f7e31b290072d724f1f34,2019-07-16 07:01:53,2019-07-16 07:01:53
845,2.18,1.2,1.25,0.81,866.9,51.5,57.0,0.1,277b321e3ef26fe31fa86b2e747d17b9af1c01b9,2019-07-16 07:01:53,2019-07-16 07:01:53
846,2.07,1.2,1.44,0.83,880.3,40.3,35.0,0.1,47b8b612b37bd8258578b072d100e530848783a7,2019-07-16 07:01:53,2019-07-16 07:01:53
847,2.69,1.2,1.12,0.22,856.7,43.1,59.0,0.1,9bc662d014a24e5e9f4b9a10e887ee4db53afaea,2019-07-16 07:01:53,2019-07-16 07:01:53
848,2.08,1.2,1.69,0.31,869.1,27.0,55.0,0.1,5e3e40727f6ffb35bf803d49a6668c6be45a951d,2019-07-16 07:01:53,2019-07-16 07:01:53
849,2.27,1.2,1.65,0.23,856.0,26.1,40.0,0.1,383aa6cdea2550adacbe365b2b96783903c5d2a7,2019-07-16 07:01:53,2019-07-16 07:01:53
850,2.5,1.2,1.97,0.91,872.6,26.8,63.0,0.1,a764242dca7eea4d5b45523e88007f3418ab316a,2019-07-16 07:01:53,2019-07-16 07:01:53
851,2.45,1.2,1.59,0.46,878.9,43.6,42.0,0.1,9f3c72cc14ad1826af998afcc18516964476fd69,2019-07-16 07:01:53,2019-07-16 07:01:53
852,2.59,1.2,1.32,0.76,860.4,23.1,66.0,0.1,1935f9a25dd428a10bde7db150b17de26c31fa0c,2019-07-16 07:01:53,2019-07-16 07:01:53
853,2.12,1.2,1.39,0.11,868.0,63.4,61.0,0.1,81a2e43657721cbea15099207951bb7766778512,2019-07-16 07:01:53,2019-07-16 07:01:53
854,2.42,1.2,1.35,0.38,854.8,22.1,38.0,0.1,ca486d1c58dd4ec9df13a1296ca0451833c3b7b1,2019-07-16 07:01:53,2019-07-16 07:01:53
