ID_TMatrix_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
319,1.96,1.2,1.45,0.2,868.3,33.6,65.0,0.1,cfd1429be06a2d44c5b3a6d921b516d5232262f0,2019-07-15 18:55:49,2019-07-15 18:55:49
320,1.97,1.2,1.58,0.35,874.9,27.7,71.0,0.1,cb97c95f1c4d6b7bef3b140d06289479ae2e8455,2019-07-15 18:55:49,2019-07-15 18:55:49
321,1.9,1.2,1.34,0.3,869.4,29.5,70.0,0.1,a20b944d58a784825de137fcd1c9badc9ec3fbd0,2019-07-15 18:55:49,2019-07-15 18:55:49
322,1.94,1.2,1.35,0.47,869.3,29.3,61.0,0.1,b0842ab588f4cdf3099d191f7450898b375433fb,2019-07-15 18:55:49,2019-07-15 18:55:49
323,1.91,1.2,1.58,0.41,868.3,36.2,69.0,0.1,3351c1ec63bf071aaf858f5e73ef43e5b42aeeff,2019-07-15 18:55:49,2019-07-15 18:55:49
324,2.11,1.2,1.59,0.43,867.5,24.9,70.0,0.1,f00a0b1e5b10714797615370429e2ce5ea6740aa,2019-07-15 18:55:49,2019-07-15 18:55:49
325,2.04,1.2,1.54,0.4,866.8,36.4,52.0,0.1,523ae923bb1b799e42e0616395d150de24a1b6ba,2019-07-15 18:55:49,2019-07-15 18:55:49
326,1.99,1.2,1.59,0.29,870.9,25.9,60.0,0.1,da39683ae864e0ba1d7aeb6546ea9ca48aa68845,2019-07-15 18:55:49,2019-07-15 18:55:49
327,1.93,1.2,1.48,0.31,867.5,19.7,77.0,0.1,61bc61936449fd54746ea05ad32ec402c235d901,2019-07-15 18:55:49,2019-07-15 18:55:49
328,2.04,1.2,1.43,0.31,870.3,27.9,69.0,0.1,6359c09137650133c8c07873c9e0cd3b58af0076,2019-07-15 18:55:49,2019-07-15 18:55:49
329,2.0,1.2,1.46,0.43,871.3,32.0,60.0,0.1,ccbba07efcb5fad72ff8bcec342559365c7c5a46,2019-07-15 18:55:49,2019-07-15 18:55:49
330,1.95,1.2,1.32,0.47,871.4,24.3,67.0,0.1,4a550de2fbc6ba140497a7e92b86f6579103ad95,2019-07-15 18:55:49,2019-07-15 18:55:49
331,1.93,1.2,1.56,0.2,870.5,28.6,67.0,0.1,d65c9c677fed8baed4861e4a3f75ab0625a5f5ae,2019-07-15 18:55:49,2019-07-15 18:55:49
332,1.95,1.2,1.38,0.3,870.2,31.8,70.0,0.1,108c12a87db63865a2c9d83a454b2008ed843aa8,2019-07-15 18:55:49,2019-07-15 18:55:49
333,1.97,1.2,1.32,0.37,866.6,28.0,70.0,0.1,01799dd3f8d7f7497b2f90da218006d47aab95d5,2019-07-15 18:55:49,2019-07-15 18:55:49
334,2.1,1.2,1.66,0.61,869.1,40.6,63.0,0.1,7fff4c3f299d8a455fa973b91229ceff03137e89,2019-07-15 18:55:49,2019-07-15 18:55:49
335,1.87,1.2,1.53,0.5,868.8,32.5,64.0,0.1,7d9bce7d6ece1348de7516e8859d5268b89b054a,2019-07-15 18:55:49,2019-07-15 18:55:49
336,2.01,1.2,1.56,0.38,869.0,33.3,67.0,0.1,e86dbfad32631249e6d79e73b20e852ec9338ae1,2019-07-15 18:55:49,2019-07-15 18:55:49
337,1.92,1.2,1.42,0.27,869.5,39.9,66.0,0.1,5ff4b0557ec0c91853d6cd702f41d44cc4833839,2019-07-15 18:55:49,2019-07-15 18:55:49
338,1.96,1.2,1.43,0.29,870.5,29.5,63.0,0.1,9a397f2a756fc96aa56f56248b96dc27fcd25241,2019-07-15 18:55:49,2019-07-15 18:55:49
339,1.97,1.2,1.53,0.29,867.3,27.9,58.0,0.1,9fa698b4c561d0d61712969410b04c6816d1ce69,2019-07-15 18:55:49,2019-07-15 18:55:49
340,2.01,1.2,1.65,0.33,867.2,35.4,73.0,0.1,4c1c805e58bb5e7d494f7f5127a3b77eb17594b6,2019-07-15 18:55:49,2019-07-15 18:55:49
341,2.03,1.2,1.37,0.42,871.1,31.7,78.0,0.1,f05b4dec0b5ace77c645b238417e2aa645322a60,2019-07-15 18:55:49,2019-07-15 18:55:49
342,1.89,1.2,1.51,0.35,867.5,22.6,70.0,0.1,35fcb2150d88daef535526c0fc387a5e9cdb1b91,2019-07-15 18:55:49,2019-07-15 18:55:49
343,1.9,1.2,1.56,0.25,874.8,33.2,67.0,0.1,5c00bb604ace86bffff53a9877ff5dfa5d50d6b3,2019-07-15 18:55:49,2019-07-15 18:55:49
344,1.94,1.2,1.46,0.36,871.4,23.6,65.0,0.1,c5dd8030bada74364248785a1ac797eb6324b5e6,2019-07-15 18:55:49,2019-07-15 18:55:49
345,1.82,1.2,1.59,0.21,872.0,35.8,73.0,0.1,211c52a2c334d225891008598f087ad928fe890d,2019-07-15 18:55:49,2019-07-15 18:55:49
346,2.09,1.2,1.55,0.48,874.4,35.9,74.0,0.1,86e7ff8c79264a4fc986db61f48db566b007cd56,2019-07-15 18:55:49,2019-07-15 18:55:49
347,2.0,1.2,1.53,0.29,870.2,28.5,58.0,0.1,1ee43231e4d43360439749c94dc44cd2cb0062ac,2019-07-15 18:55:49,2019-07-15 18:55:49
348,1.89,1.2,1.49,0.44,872.8,23.4,68.0,0.1,9e0748b3eda1e69da1d6d3bc89ca0f56b1e08fcd,2019-07-15 18:55:49,2019-07-15 18:55:49
349,2.09,1.2,1.66,0.31,866.0,31.1,66.0,0.1,5602ae83c88947f2d9ff21a87f14ab075282c0de,2019-07-15 18:55:49,2019-07-15 18:55:49
350,2.05,1.2,1.49,0.21,867.8,28.2,74.0,0.1,e2cfd0f515cb4f21977d2fe324b16af0acf3b77e,2019-07-15 18:55:49,2019-07-15 18:55:49
351,1.99,1.2,1.49,0.52,866.3,26.0,65.0,0.1,af3ef0e1b81a67d2174a47256c846f344810d27f,2019-07-15 18:55:49,2019-07-15 18:55:49
352,1.98,1.2,1.66,0.5,866.4,36.9,67.0,0.1,2eee96e7913c0f80be1afaf7150b92066960ac00,2019-07-15 18:55:49,2019-07-15 18:55:49
353,2.0,1.2,1.4,0.42,870.5,25.9,71.0,0.1,fdda9c7380301a6b2fda07ab411fcf487a42038a,2019-07-15 18:55:49,2019-07-15 18:55:49
354,2.17,1.2,1.5,0.29,873.0,26.1,58.0,0.1,26d10bead7c3ffe3ab64325d2c05b66d929875fa,2019-07-15 18:55:49,2019-07-15 18:55:49
355,1.81,1.2,1.35,0.48,868.2,27.3,58.0,0.1,5d514b41fa466f48d2bf7fd9b9b0238d0269de89,2019-07-15 18:55:49,2019-07-15 18:55:49
356,2.0,1.2,1.5,0.35,866.7,27.3,70.0,0.1,7b0ddb8b9adb7177544e26d9082143afd93bc60c,2019-07-15 18:55:49,2019-07-15 18:55:49
357,2.16,1.2,1.31,0.53,866.3,27.9,70.0,0.1,3c67311a5619511d2c281503431048c543ef6df2,2019-07-15 18:55:49,2019-07-15 18:55:49
358,1.88,1.2,1.58,0.42,870.4,28.5,55.0,0.1,38500663a65fecec41af7baafe0578affff2a3dd,2019-07-15 18:55:49,2019-07-15 18:55:49
359,1.97,1.2,1.63,0.42,867.8,35.8,72.0,0.1,b72ace5ce1230623e701bb995fa35cf174a24a33,2019-07-15 18:55:49,2019-07-15 18:55:49
360,2.08,1.2,1.45,0.47,871.8,25.7,68.0,0.1,80b742e9da26d876e5f6bee0a35be15f166ed2ba,2019-07-15 18:55:49,2019-07-15 18:55:49
361,2.0,1.2,1.49,0.46,868.3,29.2,63.0,0.1,cd9e6bf218f0d4a0c1703137d8fb97077d3ed0f7,2019-07-15 18:55:49,2019-07-15 18:55:49
362,1.86,1.2,1.52,0.28,868.9,35.7,69.0,0.1,c749c06508cf1ce19b0249d4b2a6d2bf08dd6d55,2019-07-15 18:55:49,2019-07-15 18:55:49
363,2.09,1.2,1.56,0.31,869.5,37.9,66.0,0.1,d2f91fca7beec8ceda89fa92d84bb65cebacea92,2019-07-15 18:55:49,2019-07-15 18:55:49
364,2.01,1.2,1.45,0.41,870.7,27.0,66.0,0.1,e1e789de244fa5284819ccbe68c65929297d508e,2019-07-15 18:55:49,2019-07-15 18:55:49
365,1.91,1.2,1.65,0.44,867.0,32.1,64.0,0.1,7f6b9cc7a9e9024afbb85dfb88fb9b1e779fbf13,2019-07-15 18:55:49,2019-07-15 18:55:49
366,1.86,1.2,1.56,0.34,867.3,32.4,64.0,0.1,81dc1f4762becd752e93722bbbba16b343219afd,2019-07-15 18:55:49,2019-07-15 18:55:49
367,1.96,1.2,1.43,0.53,870.8,35.2,69.0,0.1,862de185bdd6c00d6acb7d0ecc59a58f19481f99,2019-07-15 18:55:49,2019-07-15 18:55:49
368,1.89,1.2,1.46,0.37,866.4,34.9,66.0,0.1,b39585a3c61a4d19ec1273a1668b7649394a9a27,2019-07-15 18:55:49,2019-07-15 18:55:49
369,1.93,1.2,1.49,0.38,868.7,28.8,53.0,0.1,a458a0a792d81c3ed2b2e281bd7f868a67f5835a,2019-07-15 18:55:49,2019-07-15 18:55:49
370,2.02,1.2,1.51,0.35,872.3,33.2,67.0,0.1,dba5423f365cbb190e4c4933d39d56d1bf55cdb1,2019-07-15 18:55:49,2019-07-15 18:55:49
371,1.89,1.2,1.45,0.39,870.6,35.6,63.0,0.1,2442aa162e94c94ccdbbd6cb39168341157c3498,2019-07-15 18:55:49,2019-07-15 18:55:49
372,1.98,1.2,1.52,0.45,870.5,36.2,67.0,0.1,5e7970d5ef525122e38fefb415a92421840c2ac0,2019-07-15 18:55:49,2019-07-15 18:55:49
373,2.12,1.2,1.53,0.31,870.1,25.4,71.0,0.1,8a170a9e2310cfda34f9115ae03f603b1fe7baa1,2019-07-15 18:55:49,2019-07-15 18:55:49
374,1.97,1.2,1.62,0.25,871.7,18.1,69.0,0.1,b3844f4cef039b212c49ba2a619d9d64ff78a70f,2019-07-15 18:55:49,2019-07-15 18:55:49
375,2.15,1.2,1.46,0.41,868.1,27.6,65.0,0.1,22bc8349f63bb5bff7a1f858b7bfd1d9c22cf89c,2019-07-15 18:55:49,2019-07-15 18:55:49
376,2.05,1.2,1.47,0.37,868.5,33.2,61.0,0.1,3c47d8b6fb63c12d956b72ccbb2f96e9e1bf9e67,2019-07-15 18:55:49,2019-07-15 18:55:49
377,2.07,1.2,1.62,0.47,870.7,34.7,60.0,0.1,f8aae49d7f8640be086daf3414140568096b10e1,2019-07-15 18:55:49,2019-07-15 18:55:49
378,1.87,1.2,1.54,0.37,868.8,26.2,63.0,0.1,f23a4dcb7ed288506397ffee4c16b67a1f8a9981,2019-07-15 18:55:49,2019-07-15 18:55:49
379,1.88,1.2,1.48,0.44,872.4,28.3,68.0,0.1,560ee9e411c0fb6a0fe525dafb26ed937bbbcd2c,2019-07-15 18:55:49,2019-07-15 18:55:49
380,2.1,1.2,1.39,0.63,868.8,35.5,63.0,0.1,b3f1bcad31ff066e7e88b7754c01c5ce87c170c2,2019-07-15 18:55:49,2019-07-15 18:55:49
381,2.06,1.2,1.55,0.28,864.8,21.0,65.0,0.1,60473fd032964a01f186b663226371db57bca3b0,2019-07-15 18:55:49,2019-07-15 18:55:49
382,2.05,1.2,1.39,0.49,870.8,25.0,69.0,0.1,8068267ab10a718d4d4d0082bd6ee6760cea6a44,2019-07-15 18:55:49,2019-07-15 18:55:49
383,1.94,1.2,1.45,0.32,871.7,31.3,59.0,0.1,302cd79d73c807ad8a02965af31984363719dfa3,2019-07-15 18:55:49,2019-07-15 18:55:49
384,1.93,1.2,1.63,0.36,872.3,32.0,59.0,0.1,799fb85b378da8538fda3433f73c6088f1b4f47d,2019-07-15 18:55:49,2019-07-15 18:55:49
385,1.87,1.2,1.42,0.44,870.1,17.9,67.0,0.1,51643098e4cb3217e6b4251ea82f8fe9fd8cf20b,2019-07-15 18:55:49,2019-07-15 18:55:49
386,2.1,1.2,1.55,0.43,871.7,35.9,69.0,0.1,e61f398cb00d6d6f68789b6c6cb64b80a9eac547,2019-07-15 18:55:49,2019-07-15 18:55:49
387,2.04,1.2,1.57,0.28,871.3,43.2,67.0,0.1,4f668ab0297fc0fa35015928e7783ce1a4688663,2019-07-15 18:55:49,2019-07-15 18:55:49
388,1.93,1.2,1.54,0.39,870.8,33.6,76.0,0.1,dce430bfc03c508ede89116babca0e4759a77878,2019-07-15 18:55:49,2019-07-15 18:55:49
389,1.93,1.2,1.52,0.34,866.0,40.4,67.0,0.1,ffe931825c81d37c4db63bb41fd06a5db39d3aec,2019-07-15 18:55:49,2019-07-15 18:55:49
390,2.06,1.2,1.49,0.5,872.5,28.5,76.0,0.1,1f167e416317510a0ec3ad5fe8073327d60dce27,2019-07-15 18:55:49,2019-07-15 18:55:49
391,1.84,1.2,1.5,0.3,871.2,40.9,62.0,0.1,40008cd0da54e950bc9a315436e987421077ea72,2019-07-15 18:55:49,2019-07-15 18:55:49
392,1.85,1.2,1.7,0.49,867.4,33.4,64.0,0.1,28407f170318342f7147fdfe3f07f6efe01bb1c9,2019-07-15 18:55:49,2019-07-15 18:55:49
393,2.11,1.2,1.6,0.23,874.3,25.0,66.0,0.1,1f872dd71e20e8a3af3398e8b8a8fbc9cbb6adb6,2019-07-15 18:55:49,2019-07-15 18:55:49
394,2.16,1.2,1.43,0.29,870.1,31.4,55.0,0.1,7b9fd9078da2f4277b53490b07267c30107f9478,2019-07-15 18:55:49,2019-07-15 18:55:49
395,1.97,1.2,1.42,0.28,870.8,31.1,70.0,0.1,9416cabb983ace184d995aa46e8cd96a67c9eeb7,2019-07-15 18:55:49,2019-07-15 18:55:49
396,1.9,1.2,1.53,0.29,871.3,32.5,68.0,0.1,a16e89a10f55130cd9689ddd4d46c2ecf8c9c27f,2019-07-15 18:55:49,2019-07-15 18:55:49
397,1.96,1.2,1.6,0.53,869.6,27.8,65.0,0.1,f97bb070f03e2b24dde39aef80f9b4e8418cd86f,2019-07-15 18:55:49,2019-07-15 18:55:49
398,1.91,1.2,1.46,0.44,872.2,28.4,79.0,0.1,817af5e1799cfac7c68e90168251daf48cb37120,2019-07-15 18:55:49,2019-07-15 18:55:49
399,2.04,1.2,1.55,0.48,875.0,17.1,65.0,0.1,91476845b3b670a7ff0189ed38120c1a63b5dd5e,2019-07-15 18:55:49,2019-07-15 18:55:49
400,1.96,1.2,1.53,0.54,872.8,33.7,69.0,0.1,8b8b7e47e25a85f8ef155d7318778c0f8f34c76b,2019-07-15 18:55:49,2019-07-15 18:55:49
401,2.17,1.2,1.58,0.39,870.7,31.4,63.0,0.1,12a0ba4026c138b01965e981b7b9ce460e1e924b,2019-07-15 18:55:49,2019-07-15 18:55:49
402,2.07,1.2,1.35,0.45,869.4,25.3,64.0,0.1,73eca1995d960913f3c3f3f73bc45d73e5d9cea4,2019-07-15 18:55:49,2019-07-15 18:55:49
403,1.98,1.2,1.45,0.34,873.3,34.4,64.0,0.1,79a5c6c9419fece27031d79b20e9c546124f5c12,2019-07-15 18:55:49,2019-07-15 18:55:49
404,1.99,1.2,1.55,0.45,868.7,25.4,59.0,0.1,2082b024b8b4efd4547a9a5dc95ecb1d108167e5,2019-07-15 18:55:49,2019-07-15 18:55:49
405,2.0,1.2,1.44,0.27,871.7,29.8,68.0,0.1,2140e863b864f71c5722fec0acc5c4bfc6315df8,2019-07-15 18:55:49,2019-07-15 18:55:49
406,1.97,1.2,1.54,0.34,872.3,36.6,65.0,0.1,0962a6ef757bf27666b2621a0d71de3b0034c896,2019-07-15 18:55:49,2019-07-15 18:55:49
407,2.05,1.2,1.5,0.37,870.3,32.5,75.0,0.1,0a64bea79050521381736bf9805d17ff55b4b4bb,2019-07-15 18:55:49,2019-07-15 18:55:49
408,1.82,1.2,1.5,0.46,873.4,30.3,61.0,0.1,5d7be563de7272d202014aaade120375fbd8bddf,2019-07-15 18:55:49,2019-07-15 18:55:49
409,2.04,1.2,1.43,0.23,870.3,27.5,72.0,0.1,58f7c2033d89850ed0aaf448e0d03bad6f529297,2019-07-15 18:55:49,2019-07-15 18:55:49
410,1.82,1.2,1.59,0.54,872.6,22.0,67.0,0.1,ad472d7aaf47629d12b155e19ea2a9ac4459839b,2019-07-15 18:55:49,2019-07-15 18:55:49
411,1.89,1.2,1.47,0.21,871.2,33.0,69.0,0.1,31cd01bde8c68466c7b782db63fd0525aa87e32a,2019-07-15 18:55:49,2019-07-15 18:55:49
412,1.87,1.2,1.45,0.25,870.8,28.6,58.0,0.1,d0ccac5f22973af320d7985b662a403c88bed74c,2019-07-15 18:55:49,2019-07-15 18:55:49
413,1.85,1.2,1.47,0.39,873.2,32.8,81.0,0.1,a8ac13a3e7e3d8d49dbf3ea6d49ba6e94c2441b1,2019-07-15 18:55:49,2019-07-15 18:55:49
414,1.94,1.2,1.47,0.44,868.3,30.3,66.0,0.1,417d00a3ddf438594c2b21ec2ab79f40da7b1d8a,2019-07-15 18:55:49,2019-07-15 18:55:49
415,1.82,1.2,1.47,0.43,869.0,29.9,61.0,0.1,11a417d42b3f3de664d0b4e6c1bb8b88ab9bad2a,2019-07-15 18:55:49,2019-07-15 18:55:49
416,2.04,1.2,1.27,0.37,868.9,28.8,67.0,0.1,fa23d9511ebce45235c7865a4364ecc1384a3786,2019-07-15 18:55:49,2019-07-15 18:55:49
417,2.01,1.2,1.59,0.37,869.0,35.2,68.0,0.1,3da4ce1bf793afae43b701afe69c405bcaa2db59,2019-07-15 18:55:49,2019-07-15 18:55:49
418,1.87,1.2,1.44,0.44,870.2,32.5,71.0,0.1,759cf0e5ac0902e0c55fee3e7632748b71acd8d1,2019-07-15 18:55:49,2019-07-15 18:55:49
419,1.86,1.2,1.49,0.46,870.7,36.3,64.0,0.1,97c48fd2e91787cca73868e09fb11a4756f0085d,2019-07-15 18:55:49,2019-07-15 18:55:49
420,1.99,1.2,1.47,0.48,868.9,26.5,57.0,0.1,b9e33c1a4f63703915b4eb0aad08cd7373a35c66,2019-07-15 18:55:49,2019-07-15 18:55:49
421,1.93,1.2,1.53,0.42,868.0,30.3,67.0,0.1,51e932d6f463389eefa5fa96b107f52e638d94e1,2019-07-15 18:55:49,2019-07-15 18:55:49
422,2.04,1.2,1.43,0.36,869.8,26.0,68.0,0.1,6d2d9b170b798f900f100c18864c24a79d1e2953,2019-07-15 18:55:49,2019-07-15 18:55:49
423,1.84,1.2,1.62,0.36,867.6,19.0,66.0,0.1,86af854e0f594759dd0b5f3221442c31203450be,2019-07-15 18:55:49,2019-07-15 18:55:49
424,2.01,1.2,1.53,0.45,870.8,31.2,63.0,0.1,78f7a0ea86206f573be96425026abc5eb4293136,2019-07-15 18:55:49,2019-07-15 18:55:49
425,2.08,1.2,1.5,0.48,869.3,29.4,66.0,0.1,c47086fc32a49f56db7c672635059ed6bbebf271,2019-07-15 18:55:49,2019-07-15 18:55:49
426,1.83,1.2,1.37,0.26,870.5,33.8,69.0,0.1,9d3e5c1a725abbc43fa9f35eb2373fd7eed20eab,2019-07-15 18:55:49,2019-07-15 18:55:49
427,2.04,1.2,1.46,0.24,871.8,31.9,70.0,0.1,5be0795aa97b42e888eaf53e1483d5ed2c8e431b,2019-07-15 18:55:49,2019-07-15 18:55:49
428,1.95,1.2,1.54,0.5,872.0,31.8,66.0,0.1,e1192b513522333972d97369176cdbc8de73a5ed,2019-07-15 18:55:49,2019-07-15 18:55:49
429,1.81,1.2,1.73,0.36,867.7,25.2,67.0,0.1,f8ba83e29f27830c980b98018e040015dcbe8c6f,2019-07-15 18:55:49,2019-07-15 18:55:49
430,2.0,1.2,1.59,0.38,871.9,36.2,68.0,0.1,51e89d580c15f22cf44b31b64fa3cdeaa68a3b78,2019-07-15 18:55:49,2019-07-15 18:55:49
431,1.87,1.2,1.42,0.41,873.7,33.6,63.0,0.1,30ab50d49a835bca7e38e7e9b72188a8f4c4a7ac,2019-07-15 18:55:49,2019-07-15 18:55:49
432,1.82,1.2,1.44,0.64,865.5,24.6,69.0,0.1,e7c4a4be90f1f5a19e395a98b3ff7bcbca761b53,2019-07-15 18:55:49,2019-07-15 18:55:49
433,1.93,1.2,1.69,0.66,871.1,30.5,55.0,0.1,f88a20c40325406c23d5e3fca5b3aeb4919718a9,2019-07-15 18:55:49,2019-07-15 18:55:49
434,1.9,1.2,1.45,0.26,868.9,26.9,72.0,0.1,11345c50e464eacd1dba233062ca9e88282c0e26,2019-07-15 18:55:49,2019-07-15 18:55:49
435,2.03,1.2,1.38,0.33,871.8,37.1,59.0,0.1,52f26ae73b674029c491bbb50091e74ee9737f33,2019-07-15 18:55:49,2019-07-15 18:55:49
436,2.09,1.2,1.53,0.56,870.0,28.4,71.0,0.1,3a4e7550775955dfd8b45617411ea7a3cfda8425,2019-07-15 18:55:49,2019-07-15 18:55:49
437,2.01,1.2,1.56,0.25,875.4,27.5,65.0,0.1,102347e9a7420a10cdf790e9c82d1c67e3a31e98,2019-07-15 18:55:49,2019-07-15 18:55:49
438,2.0,1.2,1.43,0.48,868.7,21.4,67.0,0.1,cacfd102c04cd27bdde9d2836b1e646696ae92dd,2019-07-15 18:55:49,2019-07-15 18:55:49
439,2.15,1.2,1.47,0.31,871.9,27.2,69.0,0.1,f621431243bab7ebf199ee380c40c12bd34696a5,2019-07-15 18:55:49,2019-07-15 18:55:49
440,1.87,1.2,1.67,0.45,868.4,33.7,65.0,0.1,c9cfa892622a1052d304fcbff1f0578baf55a76b,2019-07-15 18:55:49,2019-07-15 18:55:49
441,1.96,1.2,1.41,0.44,870.9,25.7,72.0,0.1,44f69410bc862f8f0a189ea13826ff48f67141ec,2019-07-15 18:55:49,2019-07-15 18:55:49
442,1.89,1.2,1.52,0.4,871.4,28.6,58.0,0.1,b9080f7ab8febc93be4efb7302f97af3507eabce,2019-07-15 18:55:49,2019-07-15 18:55:49
443,1.96,1.2,1.48,0.34,873.2,30.4,69.0,0.1,9b22680b51a28fc1a258087e5938f91e1dca97bb,2019-07-15 18:55:49,2019-07-15 18:55:49
444,1.9,1.2,1.46,0.34,869.3,29.7,71.0,0.1,9951c3023c987bc52ae51ffc17d6c32768ff8ba1,2019-07-15 18:55:49,2019-07-15 18:55:49
445,1.92,1.2,1.53,0.43,870.2,25.3,60.0,0.1,12c7d2273c48c820cc32fbb8412b729d6683a287,2019-07-15 18:55:49,2019-07-15 18:55:49
446,1.93,1.2,1.42,0.44,870.6,32.4,67.0,0.1,9eb923bca42f1bb4f8dab22dad1fee188308311b,2019-07-15 18:55:49,2019-07-15 18:55:49
447,2.02,1.2,1.61,0.44,872.5,28.9,68.0,0.1,87e73a3d9e09c729a8802f6cea66ad363d1c899b,2019-07-15 18:55:49,2019-07-15 18:55:49
448,1.92,1.2,1.66,0.43,872.8,34.3,65.0,0.1,1cb9071bd1310d57ad7429cdbc7b405736b84098,2019-07-15 18:55:49,2019-07-15 18:55:49
449,2.17,1.2,1.49,0.38,869.0,29.0,72.0,0.1,6ca0b9e178722fae08a0205151975b72b2caf4df,2019-07-15 18:55:49,2019-07-15 18:55:49
450,2.17,1.2,1.31,0.26,868.7,26.3,64.0,0.1,c60bb65dfd12097c56547d1ed67d86657d5754d3,2019-07-15 18:55:49,2019-07-15 18:55:49
451,2.0,1.2,1.34,0.35,869.3,25.3,64.0,0.1,10e5ffcc86fa0c627306a932374a3dfb8a92800d,2019-07-15 18:55:49,2019-07-15 18:55:49
452,1.96,1.2,1.4,0.47,870.5,29.1,65.0,0.1,b178fd1a91a72ed241d4bbd29f640e7c7993eaf6,2019-07-15 18:55:49,2019-07-15 18:55:49
453,2.05,1.2,1.69,0.35,870.2,30.4,65.0,0.1,ab57df3c47348a532d386ee6e7c902c2c2245135,2019-07-15 18:55:49,2019-07-15 18:55:49
454,1.87,1.2,1.66,0.43,867.3,34.7,71.0,0.1,78bad4e050e2350a4bccac9a406d89aec453568c,2019-07-15 18:55:49,2019-07-15 18:55:49
455,1.87,1.2,1.57,0.36,871.2,29.9,64.0,0.1,b2477313fe8b52ed73d89d52acc601593a9933ae,2019-07-15 18:55:49,2019-07-15 18:55:49
456,1.96,1.2,1.53,0.32,869.0,20.3,59.0,0.1,67e7fd8b597a561a4f62c0ff4fabbcb78c028e29,2019-07-15 18:55:49,2019-07-15 18:55:49
457,2.1,1.2,1.63,0.26,867.7,36.3,65.0,0.1,bc8080e57d8dc6554155afdf131e4f5332c236cb,2019-07-15 18:55:49,2019-07-15 18:55:49
458,2.18,1.2,1.47,0.48,869.6,29.9,64.0,0.1,c14d4c45b9ead609bbbb5089088791da13683eca,2019-07-15 18:55:49,2019-07-15 18:55:49
459,1.97,1.2,1.52,0.47,869.2,39.2,65.0,0.1,1506cfa04c4fce5dfae16550d623d10a6b4b8225,2019-07-15 18:55:49,2019-07-15 18:55:49
460,1.83,1.2,1.38,0.27,869.7,38.8,56.0,0.1,7da160d90ebd458bbc0bec663d150a0c70356dee,2019-07-15 18:55:49,2019-07-15 18:55:49
461,1.87,1.2,1.48,0.36,870.2,26.8,62.0,0.1,50184193435118b3d6ef69222046b4925d4ba72d,2019-07-15 18:55:49,2019-07-15 18:55:49
462,2.14,1.2,1.36,0.36,874.5,26.9,73.0,0.1,afaf7f89dafd2c6589b034f7f01102c01055674b,2019-07-15 18:55:49,2019-07-15 18:55:49
463,1.95,1.2,1.5,0.52,869.3,32.3,57.0,0.1,02eeb3a71a1f048d941fc681f8cca9c454fb8002,2019-07-15 18:55:49,2019-07-15 18:55:49
464,2.01,1.2,1.61,0.42,871.7,34.2,67.0,0.1,0ac7e82c38607069ce4ccc8cf4d835f5ad1807c9,2019-07-15 18:55:49,2019-07-15 18:55:49
465,1.86,1.2,1.39,0.41,867.3,28.4,70.0,0.1,f3b27c51d94a818f384f1a08914d7d45f91a14b9,2019-07-15 18:55:49,2019-07-15 18:55:49
466,2.07,1.2,1.67,0.48,868.3,26.6,59.0,0.1,289e40f52b0b845fcb98935733545b1bd35bdad1,2019-07-15 18:55:49,2019-07-15 18:55:49
467,1.82,1.2,1.53,0.27,870.3,36.8,68.0,0.1,37a32740659bc0be106af8908a1ff45c36e59161,2019-07-15 18:55:49,2019-07-15 18:55:49
468,1.81,1.2,1.63,0.44,868.2,22.5,64.0,0.1,8047297467e6ab0f665a496451d663cc23ae46ef,2019-07-15 18:55:49,2019-07-15 18:55:49
469,1.91,1.2,1.43,0.44,865.6,28.5,68.0,0.1,db0d436fa6576f4dc37e37cfb029ad4e8247dbee,2019-07-15 18:55:49,2019-07-15 18:55:49
470,1.85,1.2,1.31,0.45,868.3,26.8,69.0,0.1,a416637f11088527b6ad01ee234d955c30c27f8a,2019-07-15 18:55:49,2019-07-15 18:55:49
471,1.99,1.2,1.57,0.28,868.7,28.8,61.0,0.1,476c2a33432a53ce7cc45ab518cc8689b7719684,2019-07-15 18:55:49,2019-07-15 18:55:49
472,1.99,1.2,1.3,0.38,869.6,28.9,66.0,0.1,c5c504c4ce2f6d6a34f4cba8fd5cf4aeac643fe3,2019-07-15 18:55:49,2019-07-15 18:55:49
473,1.91,1.2,1.72,0.36,868.4,36.0,70.0,0.1,2f12b3bb138dc7ba55d002658dd207fd2b27a2ed,2019-07-15 18:55:49,2019-07-15 18:55:49
474,1.82,1.2,1.37,0.17,870.2,30.2,69.0,0.1,bd6b761e41d19a9f1cd978b9a520b2ba3b496532,2019-07-15 18:55:49,2019-07-15 18:55:49
475,1.85,1.2,1.44,0.63,870.8,31.6,66.0,0.1,6e47413b98b70934b3fcc9894435c639325c7a3e,2019-07-15 18:55:49,2019-07-15 18:55:49
476,1.93,1.2,1.55,0.48,870.9,34.3,73.0,0.1,9b9d58ac0c868a9697a38632e805880888c778c1,2019-07-15 18:55:49,2019-07-15 18:55:49
477,2.02,1.2,1.51,0.48,867.7,25.1,58.0,0.1,c430f7be976ec82816ec7068df54ea5ef1646cc8,2019-07-15 18:55:49,2019-07-15 18:55:49
